Cycle	Depth	angle_mean	angle_std	area_convex	area_px	area_um	circularity	cvgrey	datetime_fin	datetime_ini	eccentricity	elongation	esd_px	esd_um	extent	img_fin	img_ini	intgrey	kurtgrey	length	longest_distance	major_px	maxgrey	mean_orientation_particle	meangrey	mediangrey	mingrey	minor_px	orientation	perim_px	perimmajor	rangegrey	rayleigh_statistics	rmsd	roll_correction	seq	sinusoity_index	skewgrey	solidity	speed	stdgrey	step_length_mean	step_length_std	track_id	vertical_speed	vig_name	vx	deployment	path_to_vig	object_lat	object_lon	object_date	object_time	object_link	object_depth_min	object_depth_max	object_annotation_status	object_annotation_person_name	object_annotation_person_email	object_annotation_date	object_annotation_time	object_annotation_category	object_annotation_hierarchy	object_esd	object_orientation	sample_id	sample_dataportal_descriptor	sample_deployment	sample_depth	process_id	acq_id	acq_instrument	type
moose22_c1	500	187.31909008915142	19.312996735846728	90	72.5	298773.2304970075	0.596641229541629	43.25116451407925	2022-09-09 00:04:59.000	2022-09-09 00:04:55.000	0.8652784661299453	1.9949033930356967	9.598124551034315	615.972694001222	0.4628944773175543	20220909-000459-1	20220909-000455-1	5121	-0.8884631869766694	6	0	14.23111301355352	149	314.09088535368414	70.06616800920598	70.5	24.5	7.492017386380542	mix	38.98832970144351	2.7271359037736955	124.5	0.004130022167523618	34.74481887877867	3	20220909-000000	1.411208984123931	0.2905625822541341	0.7847919655667145	289.41994718536967	31.132599858425717	2679.814325790461	447.9799274295752	moose22_c1500_20220909-000455-1-101	34.90332909765765	moose22_c1500_20220909-000455-1-101.png	271.7401651821864	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-000455-1-101.png	NA	NA	NA	NA	NA	NA	NA	validated	Manon Laget	manon.laget@univ-littoral.fr	20230126	100030	true	not-living>detritus>true	634.3122251196239	mix	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	suspended
moose22_c1	500	37.44182631117229	8.19493038754791	169	124	549357.2626283463	0.30817769429754044	43.890245790412976	2022-09-09 00:08:52.000	2022-09-09 00:08:47.000	0.8768494489148501	2.0800180399788357	12.565098628628435	836.3392798176294	0.5333333333333333	20220909-000852-1	20220909-000847-1	7426	-0.4849412203979013	7	0	20.20192799390585	134	289.0966755306579	59.88709677419354	55	24	9.782116749745745	asc	70.11269837220809	3.39201054729366	110	6.685350504667366e-5	22.436982776212812	3	20220909-000000	1.2198063376623098	0.6966778752705416	0.7573964497041421	359.70255464730815	27.36937897503955	3469.353343434685	533.5913494905884	moose22_c1500_20220909-000847-1-152	-216.4655489811649	moose22_c1500_20220909-000847-1-152.png	291.44352335871525	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-000847-1-152.png	NA	NA	NA	NA	NA	NA	NA	validated	Manon Laget	manon.laget@univ-littoral.fr	20230126	100030	true	not-living>detritus>true	825.8003825255373	asc	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	ascending
moose22_c1	500	268.06215533760223	15.222544641747506	408.5	257.5	1260009.8361754357	0.2368248434024025	50.0865453453508	2022-09-09 00:09:50.000	2022-09-09 00:09:43.000	0.7771914577286558	1.5891578556057273	18.106668843802353	1266.5881581389485	0.4588383838383838	20220909-000950-1	20220909-000943-1	17666.5	-0.4204882266582808	6	7.816450681037088	27.38286593249228	162.5	358.47304208213563	68.14827931172469	66	23	17.136940632446006	desc	124.26093065034893	4.424981791769878	139.5	0.00269425657543013	10.498480240096846	3	20220909-000000	1.2478669659061572	0.4430740328269273	0.6855358827773769	91.62023956709335	32.909893104093754	1484.587215207531	442.69941752153125	moose22_c1500_20220909-000943-1-179	88.88872368299894	moose22_c1500_20220909-000943-1-179.png	19.39824919654897	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-000943-1-179.png	NA	NA	NA	NA	NA	NA	NA	validated	Tristan Biard	tbiard@sb-roscoff.fr	20230124	143742	true	not-living>detritus>true	1254.3322802199175	desc	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	sinking
moose22_c1	500	250.85894876450095	9.009732034435734	364	250	1218393.8154729323	0.2372747939157702	45.32260146512762	2022-09-09 00:09:57.000	2022-09-09 00:09:52.000	0.8260678914135643	1.77440053172947	17.84124116152771	1245.5148280614305	0.4547101449275362	20220909-000957-1	20220909-000952-1	14038	-0.2841867931268576	7	0	26.0277007461061	145	46.47426288065872	57.25301204819278	55	23	15.583968728500874	desc	116.88225099390856	4.460429080247177	122	9.114323817286335e-5	7.24287645600968	3	20220909-000000	1.2523969781877249	0.6296533787576274	0.6982456140350877	165.43473832468447	26.664889015118927	1595.628263162466	225.50372045745067	moose22_c1500_20220909-000952-1-186	154.44112776869787	moose22_c1500_20220909-000952-1-186.png	59.49681856088925	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-000952-1-186.png	NA	NA	NA	NA	NA	NA	NA	validated	Tristan Biard	tbiard@sb-roscoff.fr	20230124	143742	true	not-living>detritus>true	1236.0310543264172	desc	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	sinking
moose22_c1	500	15.936905332300967	4.711035379835395	101	82	343415.87896468386	0.6643041262258229	47.796717421916725	2022-09-09 00:11:18.000	2022-09-09 00:11:10.000	0.7259639924694806	1.4540532741211	10.217907939900584	661.2493307276914	0.575	20220909-001118-1	20220909-001110-1	6062	-0.8310177749927941	9	19.768966987451886	13.242078495864751	161	307.47136084234114	72.16666666666667	68	23	8.779779850200754	asc	38.59188309203678	2.9742140799987964	137	-5.550035877787309e-5	81.15522413225969	3	20220909-000000	1.1519489337386195	0.29964876457385364	0.8110236220472441	757.9370434055331	33.80223764547652	8772.419483860338	2230.5416999836793	moose22_c1500_20220909-001110-1-209	-207.48815783034715	moose22_c1500_20220909-001110-1-209.png	735.9313799352748	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-001110-1-209.png	NA	NA	NA	NA	NA	NA	NA	validated	Tristan Biard	tbiard@sb-roscoff.fr	20230124	143742	true	not-living>detritus>true	656.4825400091893	asc	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	ascending
moose22_c1	500	307.76695232323345	13.553187152524796	152	122	539372.7016351364	0.5424661661920517	42.18195303090863	2022-09-09 00:17:28.500	2022-09-09 00:17:22.500	0.7546117555313636	1.524046898628766	12.460737121416852	828.4795857654071	0.5846453966201866	20220909-001728-2	20220909-001722-2	10951	-0.6115048508790035	8	7.078700045568848	16.517991320104347	186.5	4.400786360464508	85.21314618281409	85.5	24	10.896136012641168	desc	54.68071785686861	3.3018553359807186	162	-4.1338718185048456e-5	61.06161795895	3	20220909-000000	1.1438355291607267	0.1819411642217741	0.8383980785296574	487.3291247607363	36.04751203084271	4834.614332943813	815.2685088008802	moose22_c1500_20220909-001722-2-313	374.63053857914946	moose22_c1500_20220909-001722-2-313.png	265.0439875772249	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-001722-2-313.png	NA	NA	NA	NA	NA	NA	NA	validated	Manon Laget	manon.laget@univ-littoral.fr	20230126	85803	true	not-living>detritus>true	846.8290535708961	desc	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	sinking
moose22_c1	500	356.6983619912108	8.61533978139065	132	97.5	418249.7626101721	0.4855096107374226	47.64207808405831	2022-09-09 00:28:32.500	2022-09-09 00:28:30.000	0.8820463685204134	2.129733788353867	11.133595233739419	729.0505781809067	0.44377670940170943	20220909-002832-2	20220909-002830-1	7204.5	-0.8840153806673765	4	11.913945832494715	18.610841123967322	174.5	47.56887597052042	74.39047619047619	71.75	23.5	8.534319564080269	mix	52.49137802864846	2.9453203926984672	150	0.03727252751785764	47.11992178818871	3	20220909-000000	1.5358865929228682	0.2803110592626218	0.767340425531915	529.4078177865496	36.01138352345779	5106.171082046197	431.2162932809383	moose22_c1500_20220909-002830-1-518	30.157148094841194	moose22_c1500_20220909-002830-1-518.png	521.1556860759495	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-002830-1-518.png	NA	NA	NA	NA	NA	NA	NA	validated	Manon Laget	manon.laget@univ-littoral.fr	20230123	211656	true	not-living>detritus>true	742.0841244568428	mix	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	suspended
moose22_c1	500	169.10363880314816	32.79243906728976	250	220	1053707.3306015471	0.6836275859136446	37.715636635308684	2022-09-09 01:02:18.500	2022-09-09 01:02:13.500	0.6201942327679596	1.2747812923523425	16.73656774376801	1158.2840074434325	0.6210526315789474	20220909-010218-2	20220909-010213-2	18930	-0.6628578710494093	7	15.930436514011534	19.624983796294032	168	314.4873260075476	92.38251366120218	100.5	24	15.007254810444506	mix	61.597979746446676	3.2960212094798838	145	0.006889935036355448	10.163615727951996	3	20220909-010000	1.5082197564520077	-0.2864194962944451	0.88	95.27877170991206	34.619859479110346	918.9696345477632	311.29166575714	moose22_c1500_20220909-010213-2-67	-14.454145637837382	moose22_c1500_20220909-010213-2-67.png	75.22600866730569	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-010213-2-67.png	NA	NA	NA	NA	NA	NA	NA	validated	Manon Laget	manon.laget@univ-littoral.fr	20230126	85803	true	not-living>detritus>true	1154.7748914483711	mix	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	suspended
moose22_c1	500	118.86121980927632	29.655151656655264	118	94	401052.36130147905	0.452659070493159	47.65816739156764	2022-09-09 01:08:06.000	2022-09-09 01:08:01.000	0.890416349580366	2.1970927243643064	10.94004191971426	714.5878014061374	0.5555555555555556	20220909-010806-1	20220909-010801-1	7269	-0.6256634932801135	7	9.653626715229068	17.996631387315713	149	287.0157090704241	73.55555555555556	72.5	23	7.947231628277357	asc	50.79898987322333	2.8180663215856447	126	0.004454510135415388	11.338674897202175	3	20220909-010000	1.2608696724429267	0.4328137906208297	0.8031496062992126	113.30265451853552	35.03357674322305	1092.8110968222948	329.0372742007493	moose22_c1500_20220909-010801-1-208	-88.44543848246396	moose22_c1500_20220909-010801-1-208.png	34.46580228285452	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-010801-1-208.png	NA	NA	NA	NA	NA	NA	NA	validated	Manon Laget	manon.laget@univ-littoral.fr	20230124	92125	true	not-living>detritus>true	710.6551175871479	asc	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	ascending
moose22_c1	500	204.86592910979562	38.524302547329825	86	73	300945.45489438967	0.6673895941304655	41.19817605255708	2022-09-09 01:10:45.000	2022-09-09 01:10:43.000	0.5579844461161221	1.2169435867904803	9.639971050468592	618.9368734805678	0.5990909090909091	20220909-011045-1	20220909-011043-1	4086	-0.01545149071194919	4	7.3734911961663165	11.0750018459359	131	24.99557220583085	55.95310245310247	56.5	23.5	9.146926808551193	mix	37.195436482630065	3.4309573490156096	108	0.1518823875812704	8.917936598708303	3	20220909-010000	3.1407544368622715	0.5109925740796474	0.8490591579802356	235.6423200818407	23.73920520372967	1818.227778409264	886.8444676611522	moose22_c1500_20220909-011043-1-263	85.61711849093548	moose22_c1500_20220909-011043-1-263.png	178.05812826047162	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-011043-1-263.png	NA	NA	NA	NA	NA	NA	NA	validated	Manon Laget	manon.laget@univ-littoral.fr	20230124	92125	true	not-living>detritus>true	611.3036868497243	mix	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	suspended
moose22_c1	500	290.70225928756275	28.195125425880992	97	75	310311.18603814143	0.4637016297173853	44.26408310338451	2022-09-09 01:11:00.000	2022-09-09 01:10:50.000	0.7521970032424475	1.5175927960946798	9.7720502380584	628.5701816324344	0.5769230769230769	20220909-011100-1	20220909-011050-1	4390	-0.38029683140553017	13	62.84033149888678	13.631274345149386	133	321.626279338564	58.94520547945206	58	24	9.099879021163018	desc	45.79898987322333	3.1906897569054413	108	-1.7675961028800247e-7	34.08602480898543	3	20220909-010000	1.2854707300395691	0.6385189041167496	0.8	276.3929096283554	25.90924330984773	2665.826674656207	1292.8337904622795	moose22_c1500_20220909-011050-1-268	232.6500825114875	moose22_c1500_20220909-011050-1-268.png	78.81137180468521	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-011050-1-268.png	NA	NA	NA	NA	NA	NA	NA	validated	Manon Laget	manon.laget@univ-littoral.fr	20230123	205701	true	not-living>detritus>true	623.4137600816883	desc	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	sinking
moose22_c1	500	119.85334788642011	3.3875535580462253	97	83	348177.37680834514	0.7160208675031466	42.7037604755271	2022-09-09 01:27:53.500	2022-09-09 01:27:50.000	0.7522488931446992	1.5177292398822937	10.280023453913834	665.8176963212533	0.6783216783216783	20220909-012753-2	20220909-012750-1	7287	-0.9717713514992936	5	5.357444982440269	13.271211921507053	161	284.1368860176922	86.08695652173913	91	25	8.727241588728573	asc	39.3492424049175	2.9016566712511493	136	0.0072084957522222425	43.903569769055736	3	20220909-010000	1.3680167446492315	0.02886069869664773	0.8518518518518519	409.8458984065758	35.57101047748593	4150.638438724002	293.22287042322534	moose22_c1500_20220909-012750-1-623	-354.80044368163834	moose22_c1500_20220909-012750-1-623.png	184.52759709443131	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-012750-1-623.png	NA	NA	NA	NA	NA	NA	NA	validated	Manon Laget	manon.laget@univ-littoral.fr	20230209	153925	true	not-living>detritus>true	654.5905063040977	asc	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	ascending
moose22_c1	500	27.6018825722432	5.192704539502197	104	88	372100.4125957859	0.6750197302941904	48.7405321731686	2022-09-09 01:27:59.000	2022-09-09 01:27:53.500	0.5363862703642481	1.1848725733183034	10.585134856802458	688.311673538394	0.5798816568047337	20220909-012759-1	20220909-012753-2	7195	-1.0343269062613831	7	4.46490088827746	12.279832206365178	187	25.190399066230842	81.76136363636364	78	24	10.270519143292834	asc	39.62741699796953	3.2927242995577117	164	3.34319510321186e-6	55.7614643216276	3	20220909-010000	1.2846326536419488	0.2974479919956623	0.8	530.6568665706227	40.83296900820085	5630.040058137394	1224.8882460584905	moose22_c1500_20220909-012753-2-627	-245.06942280219545	moose22_c1500_20220909-012753-2-627.png	478.10292244897863	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-012753-2-627.png	NA	NA	NA	NA	NA	NA	NA	validated	Manon Laget	manon.laget@univ-littoral.fr	20230210	82225	true	not-living>detritus>true	676.5416334334026	asc	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	ascending
moose22_c1	500	22.293276952861614	13.813410885020955	102.5	93	396240.97071405314	0.7936114404832146	36.004890324936355	2022-09-09 02:01:03.000	2022-09-09 02:01:00.000	0.8381564620298365	1.8395810819804463	10.88027873999968	710.1691896725438	0.6196078431372549	20220909-020103-1	20220909-020100-1	8411	-0.5921608369345289	4	0	15.034064234911535	163.5	2.5200459662158323	89.22860847018148	95.75	25	8.174916099934508	asc	38.26345596729059	2.470502583249539	138	0.04386854856405766	18.923842248558874	3	20220909-020000	1.715766010184311	-0.11467134597433805	0.9023251381741948	368.19640379384873	32.126640948385216	4261.532451317694	1078.596771154977	moose22_c1500_20220909-020100-1-14	-136.30267594253564	moose22_c1500_20220909-020100-1-14.png	331.47802143474496	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-020100-1-14.png	NA	NA	NA	NA	NA	NA	NA	validated	Manon Laget	manon.laget@univ-littoral.fr	20230206	163428	true	not-living>detritus>true	717.4760587457611	asc	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	ascending
moose22_c1	500	277.15554607132253	4.266354480455169	80.5	69.5	284593.0633455225	0.7309811612304044	45.155324881162564	2022-09-09 02:03:36.500	2022-09-09 02:03:34.000	0.7923403856664848	1.6465937729539972	9.406859377320751	601.9543933936046	0.5877289377289378	20220909-020336-2	20220909-020334-1	5681	-0.6900257536212651	4	0	12.659097317104855	168	17.618028328167952	81.31194768469425	74.5	24	7.922034107598248	desc	34.763455967290604	2.7604395231541874	141.5	0.03430174452065347	44.63868224974326	3	20220909-020000	1.3524323702082854	0.4194224236227864	0.8615919223708366	625.5939002214785	37.23795802931808	6033.891784543582	1175.0812750285195	moose22_c1500_20220909-020334-1-40	618.9283869154823	moose22_c1500_20220909-020334-1-40.png	51.47020450961999	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-020334-1-40.png	NA	NA	NA	NA	NA	NA	NA	validated	Manon Laget	manon.laget@univ-littoral.fr	20230206	100630	true	not-living>detritus>true	606.0313291297384	desc	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	sinking
moose22_c1	500	83.8116967000908	27.053759776444373	145.5	126.5	561962.5702134485	0.7190286902015909	40.52253727014764	2022-09-09 02:12:25.000	2022-09-09 02:12:15.000	0.6748107195450679	1.3594058971582692	12.690907791473322	845.8608094271355	0.6276143790849673	20220909-021225-1	20220909-021215-1	11741.5	-0.7844329562278762	12	10.328043224207494	15.290687629194169	177	10.251588548990073	92.27153982300884	97	23	10.632654907051588	asc	47.02386360737625	2.9880374213142615	153	-1.5504890726792397e-6	42.121879798284134	3	20220909-020000	1.2431251871220004	-0.0492508002277333	0.8917590361445783	371.94300217258524	37.864196409630274	3913.5416895263593	1164.6300550724454	moose22_c1500_20220909-021215-1-174	-330.3970486170736	moose22_c1500_20220909-021215-1-174.png	140.0586333922017	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-021215-1-174.png	NA	NA	NA	NA	NA	NA	NA	validated	Manon Laget	manon.laget@univ-littoral.fr	20230207	191306	true	not-living>detritus>true	838.276849181731	asc	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	ascending
moose22_c1	500	310.8912149752212	25.589479007361927	102.5	75.5	312688.825207656	0.5316368190122462	56.25220823413691	2022-09-09 02:19:04.500	2022-09-09 02:19:02.000	0.7332995863819449	1.4737460222038594	9.803225400068047	630.8620485131729	0.5221445221445221	20220909-021904-2	20220909-021902-1	6298	-0.7908096433872993	4	14.413655830028418	14.278473569871045	189.5	282.14338354622686	83.95114993760029	71.5	23	9.480454060452297	desc	42.09188309203678	2.9757497650937315	166	0.07559279488477726	58.88858127198839	3	20220909-020000	1.5166853552076318	0.4927821482154502	0.7389505451713396	545.9345440644266	45.85042653346631	5265.572377164611	960.4548559614806	moose22_c1500_20220909-021902-1-305	372.32131677347763	moose22_c1500_20220909-021902-1-305.png	303.33032882866814	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-021902-1-305.png	NA	NA	NA	NA	NA	NA	NA	validated	Manon Laget	manon.laget@univ-littoral.fr	20230206	112046	true	not-living>detritus>true	629.6063454412549	desc	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	sinking
moose22_c1	500	323.6404615083538	32.80859670528621	97	85	357723.7177425104	0.7695191963561412	47.033842980485055	2022-09-09 03:04:15.000	2022-09-09 03:04:12.000	0.8369838920539415	1.8273934584303	10.403141895720196	674.8836814736624	0.6111111111111112	20220909-030415-1	20220909-030412-1	7320	-0.7646897477562966	5	0	14.222957757971695	164	350.44961574260213	86.11764705882355	82	25	7.783193976292868	mix	38.970562748477136	2.83959711797086	139	0.045055974552769266	28.6926474109866	3	20220909-030000	1.3551951598552876	0.4885904285197265	0.8942307692307693	286.5520165305739	38.469904431548926	2487.430699050121	397.5747179843245	moose22_c1500_20220909-030412-1-103	146.202744991404	moose22_c1500_20220909-030412-1-103.png	180.16325915186582	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-030412-1-103.png	NA	NA	NA	NA	NA	NA	NA	validated	Manon Laget	manon.laget@univ-littoral.fr	20230207	191338	true	not-living>detritus>true	673.592738069477	mix	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	suspended
moose22_c1	500	54.069707182483064	23.220502351127358	80	73	300928.0043941887	0.8292493606963802	43.87156432692353	2022-09-09 03:10:07.000	2022-09-09 03:09:56.000	0.7258644145274753	1.4538311018521095	9.640875829802335	618.9938895602428	0.6363636363636364	20220909-031007-1	20220909-030956-1	6048	-1.0249338334810447	15	0	11.75317324182447	168	29.17116776856193	87.72307692307692	89	24	8.343478156768864	asc	32.55634918610404	2.777891737033233	144	1.021255808271397e-6	33.83347858478369	3	20220909-030000	1.1319573646153964	-0.03742786118350306	0.9027777777777778	414.3113622669323	39.76595036766191	3767.712454477724	1523.6563669821314	moose22_c1500_20220909-030956-1-228	-314.671941143627	moose22_c1500_20220909-030956-1-228.png	253.35544044943836	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-030956-1-228.png	NA	NA	NA	NA	NA	NA	NA	validated	Manon Laget	manon.laget@univ-littoral.fr	20230123	211529	true	not-living>detritus>true	618.5368590937138	asc	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	ascending
moose22_c1	500	9.505045771239509	15.104760143353484	82	73	300928.0043941887	0.8329138067212196	40.67502970441805	2022-09-09 03:10:32.500	2022-09-09 03:10:28.000	0.8330682989777374	1.8083740682916816	9.640875829802335	618.9938895602428	0.6166666666666667	20220909-031032-2	20220909-031028-1	6537.5	-0.8796246053674316	6	0	13.30943812666142	180.5	325.85726274579844	91.56751173708919	91	23.5	7.214942705763817	mix	33.38477631085023	2.576641783080116	157	0.0026624453394415827	29.958874895171927	3	20220909-030000	1.3066143928705034	0.028859447879886136	0.902439024390244	461.0251665671486	37.80620569572145	4802.345485074465	616.7316876748946	moose22_c1500_20220909-031028-1-253	-73.55111874317464	moose22_c1500_20220909-031028-1-253.png	441.88800000000015	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-031028-1-253.png	NA	NA	NA	NA	NA	NA	NA	validated	Manon Laget	manon.laget@univ-littoral.fr	20230210	82225	true	not-living>detritus>true	623.4613208407146	mix	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	suspended
moose22_c1	500	113.7780280996372	20.5144020981508	92	72	296249.449475582	0.5461103974140353	47.98817603076597	2022-09-09 03:28:56.000	2022-09-09 03:28:52.000	0.9429583440983166	3.0038081613058254	9.574614729634384	614.1632634555185	0.4705882352941176	20220909-032856-1	20220909-032852-1	5514	-1.0652600771127474	5	10.258227640331212	17.83972097136673	167	69.96523762029767	76.58333333333333	72	24	5.939034723046824	asc	41.24873734152917	2.3662479644917003	142	0.01728481541969831	27.565706488039808	3	20220909-030000	1.4380540011924998	0.26621328690462953	0.8240740740740741	194.734286936372	36.75094481022827	2253.8690617635652	600.1764899305077	moose22_c1500_20220909-032852-1-438	-169.46521824830856	moose22_c1500_20220909-032852-1-438.png	50.832310047846576	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-032852-1-438.png	NA	NA	NA	NA	NA	NA	NA	validated	Manon Laget	manon.laget@univ-littoral.fr	20230209	154032	true	not-living>detritus>true	612.5229784480898	asc	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	ascending
moose22_c1	500	160.82486798891694	17.176382506082305	212	169	780921.0552369128	0.3917433358777529	41.22244697780546	2022-09-09 04:07:06.000	2022-09-09 04:07:03.000	0.8195743848270468	1.7452835505424071	14.668929172241665	997.1457109389528	0.5422077922077922	20220909-040706-1	20220909-040703-1	10961	-0.7739322278345542	5	17.776364607632143	21.903004505136245	146	14.985817113983106	65.63473053892216	66	24	12.308560450222947	asc	76.84062043356595	3.55150646162435	122	0.013647401828500778	29.735956474484965	3	20220909-040000	1.4443002426021558	0.3052936984892565	0.7877358490566038	263.50602417473857	27.056241995432682	2287.3786820723835	185.77275945692315	moose22_c1500_20220909-040703-1-90	-82.8094025474419	moose22_c1500_20220909-040703-1-90.png	231.29831078825922	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-040703-1-90.png	NA	NA	NA	NA	NA	NA	NA	validated	Manon Laget	manon.laget@univ-littoral.fr	20230126	91231	true	not-living>detritus>true	1034.4455414697159	asc	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	ascending
moose22_c1	500	103.88126860344414	33.931155017345894	92.5	78	324515.5814340979	0.7997528081024109	47.46896522860557	2022-09-09 04:19:53.000	2022-09-09 04:19:49.000	0.4227201026935725	1.105767707291999	9.962296279905413	642.5226715058436	0.6696969696969697	20220909-041953-1	20220909-041949-1	7546.5	-1.1490543560845343	6	38.75263816005621	10.843543041276838	195	325.492613894315	97.09766584766584	100.5	23.5	9.990158659729172	asc	35.59188309203678	3.2299125026028452	170.5	0.02008394862587818	31.10958901327168	3	20220909-040000	1.3290647953307315	-0.01959141766719172	0.8665789473684211	267.331008632174	45.70001140008016	2475.2871169645746	840.3988414768545	moose22_c1500_20220909-041949-1-253	-218.74402417404738	moose22_c1500_20220909-041949-1-253.png	148.27288218249598	moose22_c1_500	C:\Users\Manon Laget\Desktop\UVP6_data\projects\paper_methodo\analyses\data\track_data\img_to_show\moose22_c1500_20220909-041949-1-253.png	NA	NA	NA	NA	NA	NA	NA	validated	Manon Laget	manon.laget@univ-littoral.fr	20230206	163720	true	not-living>detritus>true	640.5107817160892	asc	moose22_c1_500	NA	moose22_c1	500	__DUMMY_ID__1695371__	__DUMMY_ID__442998__	NA	ascending
